tick,time,steerCmd,brakeCmd,throttleCmd,distance1,distance2,distanc3,Location_X,Location_Y,Location_Z,Rotation_Pitch,Rotation_Yaw,Rotation_Roll,distance3
51,21:41:46:350,0.0,0.6212635636329651,0.6212635636329651,162.82784958051866,366.9393466428704,,-433.90045166015625,34.89894485473633,-0.019132118672132492,-3.415094397496432e-05,0.0002606352500151843,-0.00018310546875,581.1986026628396
52,21:41:46:374,0.0,0.6212635636329651,0.6212635636329651,162.82784958051866,366.9393466428704,,-433.90045166015625,34.89894485473633,-0.019132118672132492,-3.415094397496432e-05,0.0002606352500151843,-0.00018310546875,581.1986026628396
53,21:41:46:399,0.0,0.6212635636329651,0.6212635636329651,162.82784971626342,366.9393470312655,,-433.90045166015625,34.89894485473633,-0.019143065437674522,-3.415094397496432e-05,0.0002606352500151843,-0.00018310546875,581.1986028515482
54,21:41:46:426,0.0,0.6212635636329651,0.6212635636329651,162.82784942488775,366.93934619757454,,-433.90045166015625,34.89894485473633,-0.019119568169116974,-6.147169915493578e-05,0.0002606330090202391,-6.103515261202119e-05,581.1986024464849
55,21:41:46:453,0.0,0.6212635636329651,0.6212635636329651,162.82784932554594,366.9393459133335,,-433.90045166015625,34.89894485473633,-0.01911155693233013,-6.147169915493578e-05,0.0002606330090202391,-6.103515261202119e-05,581.1986023083815
56,21:41:46:473,0.0,0.6212635636329651,0.6212635636329651,162.82784939176608,366.9393461028055,,-433.90045166015625,34.89894485473633,-0.019116897135972977,-6.147169915493578e-05,0.0002606330090202391,-6.103515261202119e-05,581.1986024004397
57,21:41:46:500,0.0,0.6212635636329651,0.6212635636329651,162.8278494414255,366.939346244893,,-433.90045166015625,34.89894485473633,-0.019120901823043823,-6.147169915493578e-05,0.0002606330090202391,-6.103515261202119e-05,581.1986024694753
58,21:41:46:525,0.0,0.6212635636329651,0.6212635636329651,162.8278494414255,366.939346244893,,-433.90045166015625,34.89894485473633,-0.019120901823043823,-6.147169915493578e-05,0.0002606330090202391,-6.103515261202119e-05,581.1986024694753
59,21:41:46:560,0.0,0.6212635636329651,0.6212635636329651,162.82784938134915,366.93934607300014,,-433.90045166015625,34.89894485473633,-0.019116057083010674,-6.147169915493578e-05,0.0002606330090202391,-6.103515261202119e-05,581.1986023859582
60,21:41:46:594,0.0,0.6212635636329651,0.6212635636329651,162.82784948826716,366.9393463789179,,-433.90045166015625,34.89894485473633,-0.019124679267406464,-6.147169915493578e-05,0.0002606330090202391,-6.103515261202119e-05,581.1986025345936
61,21:41:46:608,0.0,0.6212635636329651,0.6212635636329651,162.82784948826716,366.9393463789179,,-433.90045166015625,34.89894485473633,-0.019109191372990608,-6.147169915493578e-05,0.0002606330090202391,-6.103515261202119e-05,581.1986025345936
62,21:41:46:636,0.0,0.6212635636329651,0.6212635636329651,162.8278494371756,366.93934623273293,,-433.90045166015625,34.89894485473633,-0.019120559096336365,-6.147169915493578e-05,0.0002606330090202391,-6.103515261202119e-05,581.1986024635672
63,21:41:46:661,0.0,0.6212635636329651,0.6212635636329651,162.82784966140645,366.9393468743081,,-433.90045166015625,34.89894485473633,-0.0191386416554451,-6.147169915493578e-05,0.0002606330090202391,-6.103515261202119e-05,581.1986027752877
