tick,time,steerCmd,brakeCmd,throttleCmd,distance1,distance2,distanc3,Location_X,Location_Y,Location_Z,Rotation_Pitch,Rotation_Yaw,Rotation_Roll,distance3
225,21:33:25:651,0.02084689401090145,0.0,1.0,136.58258911418443,340.58782904371446,,-407.6235046386719,33.83567810058594,-0.020338820293545723,0.1924542337656021,-1.093414068222046,-0.3182372450828552,554.9142142034772
226,21:33:25:677,0.002517700893804431,0.0,1.0,136.08998905826016,340.09485704893393,,-407.1303405761719,33.81939697265625,-0.020330658182501793,0.19117015600204468,-0.7821045517921448,-0.30743408203125,554.4212807741897
227,21:33:25:716,0.002517700893804431,0.0,1.0,135.56838376572261,339.5728656125914,,-406.6081848144531,33.80429458618164,-0.020322760567069054,0.1899338960647583,-0.52740478515625,-0.2875975966453552,553.8993500787483
228,21:33:25:742,-0.0063446140848100185,0.0,1.0,135.28110409103527,339.2854377708196,,-406.32061767578125,33.7967643737793,-0.020318832248449326,0.18933282792568207,-0.41656494140625,-0.2754516303539276,553.6119015630552
229,21:33:25:767,-0.0063446140848100185,0.0,1.0,135.28110409103527,339.2854377708196,,-406.32061767578125,33.7967643737793,-0.020318832248449326,0.18933282792568207,-0.41656494140625,-0.2754516303539276,553.6119015630552
230,21:33:25:791,-0.0063446140848100185,0.0,1.0,135.28110409103527,339.2854377708196,,-406.32061767578125,33.7967643737793,-0.020318832248449326,0.18933282792568207,-0.41656494140625,-0.2754516303539276,553.6119015630552
231,21:33:25:810,-0.0006042480817995965,0.0,1.0,134.36439662260653,338.36815841961516,,-405.403076171875,33.77645492553711,-0.020306510850787163,0.18753649294376373,-0.178863525390625,-0.238677978515625,552.694705106291
232,21:33:25:843,0.0014099122490733862,0.0,1.0,133.82951911183895,337.83388476956225,,-404.8677673339844,33.76711654663086,-0.02030002512037754,0.18660758435726166,-0.0898437425494194,-0.22369384765625,552.1595771228134
233,21:33:25:868,0.0014099122490733862,0.0,1.0,133.6071524952849,337.6141376441615,,-404.3816833496094,33.76008987426758,-0.02029411308467388,0.18578113615512848,-0.02770995907485485,-0.2121276706457138,551.9371133556366
234,21:33:25:876,0.0014099122490733862,0.0,1.0,133.34379332797945,337.3507549714356,,-404.3816833496094,33.76008987426758,-0.02029411308467388,0.18578113615512848,-0.02770995907485485,-0.2121276706457138,551.6736443776364
235,21:33:25:913,0.0014099122490733862,0.0,1.0,133.34379332797945,337.3507549714356,,-404.3816833496094,33.76008987426758,-0.02029411308467388,0.18578113615512848,-0.02770995907485485,-0.2121276706457138,551.6736443776364
236,21:33:25:928,0.0014099122490733862,0.0,1.0,133.34379332797945,337.3507549714356,,-404.3816833496094,33.76008987426758,-0.02029411308467388,0.18578113615512848,-0.02770995907485485,-0.2121276706457138,551.6736443776364
237,21:33:25:953,0.0009063720935955644,0.0,1.0,132.11015477756573,336.1204325520177,,-403.1472473144531,33.74722671508789,-0.020281486213207245,0.18397796154022217,0.0745646208524704,-0.182861328125,550.4395509213228
238,21:33:25:987,0.0003021240117959678,0.0,1.0,131.53751432221605,335.54761664594537,,-402.57427978515625,33.743167877197266,-0.020276641473174095,0.1832539588212967,0.10282279551029205,-0.1683044284582138,549.8667263853333
239,21:33:26:033,-0.0009063720935955644,0.0,1.0,130.98995551334423,334.99975045749835,,-402.02642822265625,33.74015808105469,-0.020272444933652878,0.18261875212192535,0.11952976882457733,-0.15283203125,549.3190036842213
240,21:33:26:057,-0.0015106202336028218,0.0,1.0,130.66016933824926,334.6697822764565,,-401.69647216796875,33.738670349121094,-0.02027004212141037,0.18227042257785797,0.12512211501598358,-0.1436462551355362,548.9891232870965
241,21:33:26:099,-0.0015106202336028218,0.0,1.0,130.66016933824926,334.6697822764565,,-401.69647216796875,33.738670349121094,-0.02027004212141037,0.18227042257785797,0.12512211501598358,-0.1436462551355362,548.9891232870965
242,21:33:26:128,-0.0015106202336028218,0.0,1.0,129.43901932023152,333.4479903916744,,-400.4747314453125,33.73484802246094,-0.020262641832232475,0.18115027248859406,0.122834712266922,-0.10968017578125,547.7676461563029
243,21:33:26:153,-0.0015106202336028218,0.0,1.0,129.11385210890586,333.1227206507785,,-400.1494140625,33.734188079833984,-0.020260848104953766,0.1808975487947464,0.11797526478767395,-0.1015930026769638,547.4423963280335
244,21:33:26:182,-0.004129030741751194,0.0,1.0,128.56884265693412,332.577552092742,,-399.6041564941406,33.73324966430664,-0.020258178934454918,0.1804877370595932,0.10304878652095795,-0.08673093467950821,546.8972496837677
245,21:33:26:219,-0.00674744788557291,0.0,1.0,128.23760355117105,332.2462494780303,,-399.27276611328125,33.732723236083984,-0.020256690680980682,0.18026234209537506,0.08853793889284134,-0.0773315280675888,546.5659271084506
246,21:33:26:249,-0.00674744788557291,0.0,1.0,128.23760355117105,332.2462494780303,,-399.27276611328125,33.732723236083984,-0.020256690680980682,0.18026234209537506,0.08853793889284134,-0.0773315280675888,546.5659271084506
247,21:33:26:256,-0.00674744788557291,0.0,1.0,128.23760355117105,332.2462494780303,,-399.27276611328125,33.732723236083984,-0.020256690680980682,0.18026234209537506,0.08853793889284134,-0.0773315280675888,546.5659271084506
248,21:33:26:301,-0.01087651215493679,0.0,1.0,126.66401694988333,330.6723386915252,,-397.69842529296875,33.72917938232422,-0.020168837159872055,0.167189359664917,-0.0740966722369194,-0.02328491024672985,544.9919151309006
249,21:33:26:327,-0.01087651215493679,0.0,1.0,126.3813543157413,330.3896485689133,,-397.4156188964844,33.728302001953125,-0.02010166086256504,0.15723778307437897,-0.11544797569513321,-0.014953612349927425,544.7091697810328
250,21:33:26:353,-0.00866091251373291,0.0,1.0,126.07511582039993,330.08338354967196,,-396.79608154296875,33.72611618041992,-0.019915809854865074,0.12976676225662231,-0.2105407565832138,0.0002399384102318436,544.4028394244178
251,21:33:26:400,-0.00866091251373291,0.0,1.0,125.76213972257679,329.7703741129681,,-396.79608154296875,33.72611618041992,-0.019915809854865074,0.12976676225662231,-0.2105407565832138,0.0002399384102318436,544.0897669307232
