steerCmd,brakeCmd,throttleCmd
0,0,0,114.43495133629763
0,0,0,230.26141056721536
0,0,0,240.3242105494713
0.02064546751184354,0,0.5900365268213725,0
0,0,0,113.57060674419388
0,0,0,231.11438613678126
0,0,0,241.17711180446437
0.02064546751184354,0,0.5900365268213725,0
0,0,0,113.13499727748678
0,0,0,231.5443078961254
0,0,0,241.60818098697413
0.02064546751184354,0,0.5900365268213725,0
0,0,0,112.66396965680008
0,0,0,232.00947422664763
0,0,0,242.07477765095967
0.02064546751184354,0,0.5900365268213725,0
0,0,0,111.7627648882782
0,0,0,232.9011014754843
0,0,0,242.96519737560394
0.020444042050023835,0,0.5900365268213725,0
0,0,0,110.8370337860676
0,0,0,233.81845484438895
0,0,0,243.87899783553095
0.014804197315234427,0,0.5900365268213725,0
0,0,0,110.3829092774684
0,0,0,234.26804946347963
0,0,0,244.32860435532672
0.005136113416537228,0,0.5900365268213725,0
0,0,0,109.21822671040195
0,0,0,235.4245774300002
0,0,0,245.4779860727463
-0.0037261982052309746,0,0.5900365268213725,0
0,0,0,108.39377067021489
0,0,0,236.2464875540128
0,0,0,246.29060840679412
-0.0037261982052309746,0,0.5900365268213725,0
0,0,0,107.89909463793825
0,0,0,236.7366937691242
0,0,0,246.7801993397706
-0.0037261982052309746,0,0.5900365268213725,0
0,0,0,107.062957830911
0,0,0,237.56629729447496
0,0,0,247.60624235964363
-0.0037261982052309746,0,0.5900365268213725,0
0,0,0,106.56897042409574
0,0,0,238.05685315395445
0,0,0,248.0955158387265
-0.0037261982052309746,0,0.5900365268213725,0
0,0,0,106.11918968113902
0,0,0,238.5033840274825
0,0,0,248.5414083555627
-0.0037261982052309746,0,0.5900365268213725,0
0,0,0,104.66409790294779
0,0,0,239.95321468662647
0,0,0,249.97749503551594
-0.0037261982052309746,0,0.5900365268213725,0
0,0,0,103.37590416171886
0,0,0,241.24418079731862
0,0,0,251.23819677908867
-0.0037261982052309746,0,0.5900365268213725,0
0,0,0,102.52940387669436
0,0,0,242.0869790205319
0,0,0,252.08150677218083
-0.0037261982052309746,0,0.5900365268213725,0
0,0,0,102.52940387669436
0,0,0,242.0869790205319
0,0,0,252.08150677218083
-0.0037261982052309746,0,0.5900365268213725,0
0,0,0,100.87723111888698
0,0,0,243.74106853987712
0,0,0,253.70886182354835
-0.0037261982052309746,0,0.5900365268213725,0
0,0,0,100.39705707906658
0,0,0,244.2191744134935
0,0,0,254.18379408732963
-0.0037261982052309746,0,0.5900365268213725,0
0,0,0,99.94382272055466
0,0,0,244.67010780568916
0,0,0,254.63278937248523
-0.0037261982052309746,0,0.5900365268213725,0
0,0,0,98.03219722645498
0,0,0,246.57255412753437
0,0,0,256.5060216333945
-0.0037261982052309746,0,0.5900365268213725,0
0,0,0,96.82067833055058
0,0,0,247.7792076917768
0,0,0,257.68673086106196
-0.0037261982052309746,0,0.5820735872329712,0
0,0,0,96.28291897741282
0,0,0,248.30517538010645
0,0,0,258.20960803058205
-0.0037261982052309746,0,0.5536598593076767,0
0,0,0,94.92477137806131
0,0,0,249.64308994613913
0,0,0,259.52658390871903
-0.0037261982052309746,0,0.5115882385542678,0
0,0,0,94.0614241730616
0,0,0,250.48454272648544
0,0,0,260.36099047411267
-0.0037261982052309746,0,0.4854213658761737,0
0,0,0,92.61525849643712
0,0,0,251.89881877284594
0,0,0,261.7545319575316
-0.0037261982052309746,0,0.4854213658761737,0
0,0,0,91.35586911010557
0,0,0,253.13614621696854
0,0,0,262.9641218303287
-0.003524781895369429,0,0.4675867878551181,0
0,0,0,89.5489077518685
0,0,0,254.89948235176828
0,0,0,264.69225167071437
-0.003524781895369429,0,0.44482117906924334,0
0,0,0,88.46918444577942
0,0,0,255.93890240994645
0,0,0,265.7207257964951
-0.003524781895369429,0,0.42150708111974344,0
0,0,0,86.92359224393029
0,0,0,257.4291890678886
0,0,0,267.1872797841881
-0.003524781895369429,0,0.36812968351497566,0
0,0,0,85.3695332831666
0,0,0,258.9346276759609
0,0,0,268.6552742847285
-0.003524781895369429,0,0.3631297208009001,0
0,0,0,84.91554868092423
0,0,0,259.36323443157283
0,0,0,269.08289881642986
-0.003524781895369429,0,0.31692805238137467,0
0,0,0,83.58855376352123
0,0,0,260.6259100125541
0,0,0,270.32945521861507
-0.003524781895369429,0,0.2793825603240505,0
0,0,0,83.06667992016692
0,0,0,261.1161082181393
0,0,0,270.8182690330236
-0.003524781895369429,0,0.23463540773444125,0
0,0,0,81.30269563817981
0,0,0,262.7848931766813
0,0,0,272.46478319244466
-0.003524781895369429,0,0.1571726969083409,0
0,0,0,79.15157361255478
0,0,0,264.8183593115076
0,0,0,274.4603026830019
-0.0033233656172845507,0,0,0
0,0,0,77.76767125395554
0,0,0,266.12747003940365
0,0,0,275.736770817758
-0.0001007080078503293,0,0,0
0,0,0,76.00140587114095
0,0,0,267.78064244690614
0,0,0,277.3572645082602
-0.0001007080078503293,0,0,0
0,0,0,75.44550027938442
0,0,0,268.2897261254971
0,0,0,277.8651791852613
-0.0001007080078503293,0,0,0
0,0,0,74.1094730070607
0,0,0,269.5224733554317
0,0,0,279.0819748326373
-0.0001007080078503293,0,0,0
0,0,0,73.62187352930579
0,0,0,269.9656611393272
0,0,0,279.5247773476155
-0.0001007080078503293,0,0,0
0,0,0,72.31753946368401
0,0,0,271.16026663487713
0,0,0,280.7058311932228
-0.0001007080078503293,0,0,0
0,0,0,71.82426478829184
0,0,0,271.60561372997154
0,0,0,281.15083690346245
-0.0001007080078503293,0,0,0
0,0,0,70.98731744763995
0,0,0,272.370671789768
0,0,0,281.90359854055697
-0.0001007080078503293,0,0,0
0,0,0,69.78844891762655
0,0,0,273.45630779889393
0,0,0,282.9769072289155
-0.0001007080078503293,0,0,0
0,0,0,68.17641884921746
0,0,0,274.9221451868601
0,0,0,284.4120172849883
-0.0001007080078503293,0,0,0
0,0,0,66.92604729955495
0,0,0,276.05881461721185
0,0,0,285.5244226177631
-0.0001007080078503293,0,0,0
0,0,0,66.92604729955495
0,0,0,276.05881461721185
0,0,0,285.5244226177631
-0.00040283203367107493,0,0,0
0,0,0,65.19508382877824
0,0,0,277.61725906696
0,0,0,287.0649926399164
-0.00040283203367107493,0,0,0
0,0,0,63.64446816630173
0,0,0,278.996094069918
0,0,0,288.3998858828766
-0.00040283203367107493,0,0,0
0,0,0,62.83361894730263
0,0,0,279.7612908397429
0,0,0,289.1681824601768
-0.00040283203367107493,0,0,0
0,0,0,61.259884483485884
0,0,0,281.18727501362673
0,0,0,290.57340467830596
-0.00040283203367107493,0,0,0
0,0,0,59.779812222989946
0,0,0,282.53735385172047
0,0,0,291.8957160122835
-0.00040283203367107493,0,0,0
0,0,0,57.98730560364806
0,0,0,284.1710240347701
0,0,0,293.47692511038935
-0.00040283203367107493,0,0,0
0,0,0,57.254843145617016
0,0,0,284.82648017715013
0,0,0,294.1151388202805
-0.00040283203367107493,0,0,0
0,0,0,56.82641406618202
0,0,0,285.1999353542214
0,0,0,294.4865361201627
-0.00040283203367107493,0,0,0
0,0,0,56.0848552867418
0,0,0,285.84511111351026
0,0,0,295.12615332466805
-0.00040283203367107493,0,0,0
0,0,0,55.36808737634966
0,0,0,286.4689366657803
0,0,0,295.74029252018437
-0.00040283203367107493,0,0,0
0,0,0,54.95070315882826
0,0,0,286.82587358473893
0,0,0,296.0960433612874
-0.00040283203367107493,0,0,0
0,0,0,53.96247456422871
0,0,0,287.67648268420226
0,0,0,296.9325661021952
-0.00040283203367107493,0,0,0
0,0,0,53.56182366640188
0,0,0,288.01442866845235
0,0,0,297.26931315980977
-0.0001007080078503293,0,0,0
0,0,0,52.53957745715732
0,0,0,288.8838707374802
0,0,0,298.1228961729805
-0.0001007080078503293,0,0,0
0,0,0,51.12498610352642
0,0,0,290.08465278767807
0,0,0,299.29448969065504
-0.0001007080078503293,0,0,0
0,0,0,49.769166870687386
0,0,0,291.1744530179799
0,0,0,300.3422827922216
-0.0001007080078503293,0,0,0
0,0,0,48.333927746633044
0,0,0,292.4104140953326
0,0,0,301.5427755959507
-0.0001007080078503293,0,0,0
0,0,0,47.973762521914374
0,0,0,292.6954419043259
0,0,0,301.8258258448106
-0.0001007080078503293,0,0,0
0,0,0,47.07293096816403
0,0,0,293.4137520437551
0,0,0,302.52625139112166
-0.0001007080078503293,0,0,0
0,0,0,46.13751705528228
0,0,0,294.1471101936062
0,0,0,303.24132860998543
-0.0001007080078503293,0,0,0
0,0,0,45.52852783370442
0,0,0,294.6232768474967
0,0,0,303.69973038830574
-0.0001007080078503293,0,0,0
0,0,0,44.36248333821662
0,0,0,295.51387595081616
0,0,0,304.5604354448499
-0.0001007080078503293,0,0,0
0,0,0,43.65102677277045
0,0,0,296.0539240493053
0,0,0,305.0736577289342
-0.0001007080078503293,0,0,0
0,0,0,42.62830368537282
0,0,0,296.81084478607676
0,0,0,305.7936371270992
-0.0001007080078503293,0,0,0
0,0,0,41.40863233722318
0,0,0,297.6889976751162
0,0,0,306.6215884850667
-0.0005035400437911619,0,0,0
0,0,0,40.538526843141106
0,0,0,298.2935792313224
0,0,0,307.1888299752874
-0.0005035400437911619,0,0,0
0,0,0,39.95416157727244
0,0,0,298.6894114239434
0,0,0,307.5573180966068
-0.0005035400437911619,0,0,0
0,0,0,39.72220344665217
0,0,0,298.8358768825382
0,0,0,307.7005631093704
-0.0005035400437911619,0,0,0
0,0,0,38.97555350609848
0,0,0,299.313447906951
0,0,0,308.1500518067572
-0.0005035400437911619,0,0,0
0,0,0,38.1549556903706
0,0,0,299.7877812273311
0,0,0,308.5729709629164
-0.0005035400437911619,0,0,0
0,0,0,37.713172171117584
0,0,0,300.10344845399834
0,0,0,308.8696496522979
-0.0005035400437911619,0,0,0
0,0,0,37.31021534029174
0,0,0,300.33575546111143
0,0,0,309.08717679108247
-0.0001007080078503293,0,0,0
0,0,0,36.969778520268086
0,0,0,300.5339763585073
0,0,0,309.26595119982335
0.006344613951306213,0,0,0
0,0,0,36.22310369187723
0,0,0,300.9586558046247
0,0,0,309.64208842544735
0.017825527158031318,0,0,0
0,0,0,35.60741456823093
0,0,0,301.2985914183635
0,0,0,309.93497840266235
0.018530509098842504,0,0,0
0,0,0,35.212026310555835
0,0,0,301.5097116136245
0,0,0,310.1109735298434
0.018530509098842504,0,0,0
0,0,0,34.547042553966
0,0,0,301.83635913541536
0,0,0,310.3850408125287
0.018530509098842504,0,0,0
0,0,0,34.19269438850459
0,0,0,302.0031780488325
0,0,0,310.52073000029407
0.018530509098842504,0,0,0
0,0,0,33.68746163226855
0,0,0,302.22787896534015
0,0,0,310.70261045168075
0.018530509098842504,0,0,0
0,0,0,33.53659434294087
0,0,0,302.2843723338435
0,0,0,310.75441412049236
0.018530509098842504,0,0,0
0,0,0,33.18260184225813
0,0,0,302.42557636962806
0,0,0,310.8716864027726
0.018530509098842504,0,0,0
0,0,0,32.69493068518437
0,0,0,302.61782703587664
0,0,0,311.0250241666959
0.018530509098842504,0,0,0
0,0,0,32.45557990910633
0,0,0,302.7010885423547
0,0,0,311.09779173312404
0.018530509098842504,0,0,0
0,0,0,32.218586080763565
0,0,0,302.7871328497847
0,0,0,311.1688214396333
0.018530509098842504,0,0.12565593800669816,0
0,0,0,31.99672558766688
0,0,0,302.86255789544344
0,0,0,311.23408071113624
0.018530509098842504,0,0.31692805238137467,0
0,0,0,31.588766272960857
0,0,0,302.98843455815313
0,0,0,311.32516182744195
0.018530509098842504,0,0.3878751353819707,0
0,0,0,31.353075278625056
0,0,0,303.08959692423093
0,0,0,311.40726087949633
0.018530509098842504,0,0.4167760944304628,0
0,0,0,31.249933646150097
0,0,0,303.1185074366849
0,0,0,311.4330541315612
0.018530509098842504,0,0.5201501606714016,0
0,0,0,30.949926118528666
0,0,0,303.2122283076366
0,0,0,311.50611074512716
0.018530509098842504,0,0.5618590664357805,0
0,0,0,30.84523481051417
0,0,0,303.2403874081865
0,0,0,311.5311420717221
0.018530509098842504,0,0.5900365268213725,0
0,0,0,30.519339154986106
0,0,0,303.33977995358373
0,0,0,311.60863811977384
0.018530509098842504,0,0.6250363555220111,0
0,0,0,29.9518138795295
0,0,0,303.52868501068406
0,0,0,311.74577330185645
0.018329085481758975,0,0.6619767717918214,0
0,0,0,29.550271876287738
0,0,0,303.67492441053594
0,0,0,311.8468562112957
0.018329085481758975,0,0.7045208271325776,0
0,0,0,29.078516177305005
0,0,0,303.8378890411114
0,0,0,311.97330924720893
0.01752339264773002,0,0.731878731038892,0
0,0,0,28.758631970982716
0,0,0,303.9622518878729
0,0,0,312.06583131984905
0.016516280146175927,0,0.7419417825477788,0
0,0,0,28.637164120213416
0,0,0,304.0029144229735
0,0,0,312.1025686147739
0.016214147131936245,0,0.7551984473869771,0
0,0,0,28.237921962942682
0,0,0,304.13503377655894
0,0,0,312.20403434089616
0.016214147131936245,0,0.7584844315286202,0
0,0,0,27.81097184934311
0,0,0,304.3106190121397
0,0,0,312.34332810026825
0.016214147131936245,0,0.7584844315286202,0
0,0,0,27.44602373208827
0,0,0,304.49568486860727
0,0,0,312.498174918417
0.016214147131936245,0,0.7584844315286202,0
0,0,0,27.319496410420506
0,0,0,304.5455021004732
0,0,0,312.5439728457737
0.016314858099835614,0,0.7584844315286202,0
0,0,0,26.992177776294138
0,0,0,304.6888294321044
0,0,0,312.66581752353994
0.01963834202774102,0,0.7584844315286202,0
0,0,0,26.40456913177874
0,0,0,304.9680374612274
0,0,0,312.8966451634442
0.04250162245141924,0,0.7584844315286202,0
0,0,0,26.074686425357605
0,0,0,305.1350325388745
0,0,0,313.032856467066
0.04532205102484011,0,0.7584844315286202,0
0,0,0,25.942497117711603
0,0,0,305.19523374930856
0,0,0,313.0887912085541
0.046027170489238906,0,0.7584844315286202,0
0,0,0,25.564167890209625
0,0,0,305.3853817048081
0,0,0,313.2530458147618
0.046027170489238906,0,0.7584844315286202,0
0,0,0,25.443023031145287
0,0,0,305.44307361957345
0,0,0,313.30687142475574
0.046027170489238906,0,0.7584844315286202,0
0,0,0,25.055749942187525
0,0,0,305.6421492467521
0,0,0,313.48010313751564
0.046027170489238906,0,0.7584844315286202,0
0,0,0,24.81127213609711
0,0,0,305.76315875663767
0,0,0,313.5899911728813
0.045221320083281336,0,0.7584844315286202,0
0,0,0,24.6841902892374
0,0,0,305.83175667848224
0,0,0,313.6472822060191
0.044516206334051775,0,0.7584844315286202,0
0,0,0,24.466477601565472
0,0,0,305.9113036693597
0,0,0,313.7132217354904
0.03383932567880375,0,0.7584844315286202,0
0,0,0,23.890140334519334
0,0,0,306.248115652763
0,0,0,314.0078399350592
0.013192834067793554,0,0.7584844315286202,0
0,0,0,23.53219780658902
0,0,0,306.44224286547313
0,0,0,314.1719214717866
0.003121949369160523,0,0.7584844315286202,0
0,0,0,23.37492678348571
0,0,0,306.519375374771
0,0,0,314.24434721169905
-0.0018127443612454821,0,0.7584844315286202,0
0,0,0,22.844590860010094
0,0,0,306.79638443790424
0,0,0,314.49030738175475
-0.0018127443612454821,0,0.7584844315286202,0
0,0,0,22.578128518853802
0,0,0,306.94600895256355
0,0,0,314.6158756472313
-0.0018127443612454821,0,0.7584844315286202,0
0,0,0,22.318269609783243
0,0,0,307.0778888732209
0,0,0,314.74083016734863
-0.0018127443612454821,0,0.7584844315286202,0
0,0,0,21.771407674323815
0,0,0,307.362507798374
0,0,0,314.9805109506105
-0.0018127443612454821,0,0.7584844315286202,0
0,0,0,21.33674157966419
0,0,0,307.6565752015637
0,0,0,315.2516413665602
-0.0018127443612454821,0,0.7584844315286202,0
0,0,0,21.17829487142044
0,0,0,307.75081874061436
0,0,0,315.34097684950467
-0.0018127443612454821,0,0.7584844315286202,0
0,0,0,20.82505812236352
0,0,0,307.9758749854251
0,0,0,315.54551379402477
-0.0018127443612454821,0,0.7584844315286202,0
0,0,0,20.68557692325513
0,0,0,308.06192959142487
0,0,0,315.62766398029623
-0.0018127443612454821,0,0.7584844315286202,0
0,0,0,20.191318741322586
0,0,0,308.3836998112722
0,0,0,315.92153156955123
-0.0018127443612454821,0,0.7584844315286202,0
0,0,0,19.458592297998916
0,0,0,308.8924285648571
0,0,0,316.3618604772645
-0.0018127443612454821,0,0.7584844315286202,0
0,0,0,19.185928215411924
0,0,0,309.07460676770154
0,0,0,316.52705492832297
-0.0018127443612454821,0,0.7584844315286202,0
0,0,0,18.929688622575476
0,0,0,309.2400652270183
0,0,0,316.6830725984545
-0.0018127443612454821,0,0.7584844315286202,0
0,0,0,18.38046085849191
0,0,0,309.6128885816856
0,0,0,317.0203883277286
-0.0018127443612454821,0,0.7584844315286202,0
0,0,0,17.980964132460695
0,0,0,309.88836456391016
0,0,0,317.2688487595995
-0.0018127443612454821,0,0.7584844315286202,0
0,0,0,17.821603530180667
0,0,0,309.9925065330393
0,0,0,317.3689457404161
-0.0018127443612454821,0,0.7584844315286202,0
0,0,0,17.513599602708126
0,0,0,310.2092768617154
0,0,0,317.56467375722747
-0.0018127443612454821,0,0.7584844315286202,0
0,0,0,17.193819748642703
0,0,0,310.42477109103373
0,0,0,317.771819669359
-0.0018127443612454821,0,0.7584844315286202,0
0,0,0,16.795999539021636
0,0,0,310.7104309122979
0,0,0,318.038216666359
-0.0018127443612454821,0,0.7584844315286202,0
0,0,0,16.657841503001595
0,0,0,310.8089992833479
0,0,0,318.1336693778707
-0.0018127443612454821,0,0.7584844315286202,0
0,0,0,16.275519278394178
0,0,0,311.10134225032226
0,0,0,318.4077051376389
-0.0018127443612454821,0,0.7584844315286202,0
0,0,0,16.121906735611244
0,0,0,311.2197729989536
0,0,0,318.5222367202065
-0.0018127443612454821,0,0.7584844315286202,0
0,0,0,15.616959135145141
0,0,0,311.64004807807964
0,0,0,318.91487590717315
-0.0018127443612454821,0,0.7584844315286202,0
0,0,0,15.246040721199575
0,0,0,311.96605948409797
0,0,0,319.2155166503138
-0.0018127443612454821,0,0.7584844315286202,0
0,0,0,14.689445425640713
0,0,0,312.48315182188077
0,0,0,319.6878507155344
-0.0018127443612454821,0,0.7584844315286202,0
0,0,0,14.55432116256204
0,0,0,312.6063187155066
0,0,0,319.8074877263498
-0.0017120363186678522,0,0.7584844315286202,0
0,0,0,14.224522837937146
0,0,0,312.9269258316136
0,0,0,320.10877498921263
-0.0017120363186678522,0,0.7584844315286202,0
0,0,0,14.10135653855661
0,0,0,313.04632897395237
0,0,0,320.2250108011534
-0.0017120363186678522,0,0.7584844315286202,0
0,0,0,13.723362088647065
0,0,0,313.4405873395357
0,0,0,320.5959943601095
-0.0017120363186678522,0,0.7584844315286202,0
0,0,0,13.595341014054343
0,0,0,313.57526234375615
0,0,0,320.7268287301178
-0.0017120363186678522,0,0.7584844315286202,0
0,0,0,13.207449790433408
0,0,0,314.0146970097408
0,0,0,321.1416595182897
-0.0017120363186678522,0,0.7584844315286202,0
0,0,0,12.908083047726578
0,0,0,314.38890398433404
0,0,0,321.49049417747153
-0.0017120363186678522,0,0.7584844315286202,0
0,0,0,12.649213923632031
0,0,0,314.7321256586475
0,0,0,321.8186766355622
-0.0017120363186678522,0,0.7584844315286202,0
0,0,0,12.438263667922861
0,0,0,314.9910852917545
0,0,0,322.05726519749226
-0.0017120363186678522,0,0.7584844315286202,0
0,0,0,12.122269783282032
0,0,0,315.53452263977374
0,0,0,322.57591764150095
-0.0017120363186678522,0,0.7584844315286202,0
0,0,0,12.01942213711499
0,0,0,315.7046518514404
0,0,0,322.74211023131824
0.0011077881362882948,0,0.7584844315286202,0
0,0,0,11.795879508024573
0,0,0,316.1148836590218
0,0,0,323.1339405193557
0.0038269063726454407,0,0.7584844315286202,0
0,0,0,11.630691429970065
0,0,0,316.45250002913536
0,0,0,323.4606587922258
0.004129030927547334,0,0.7584844315286202,0
0,0,0,11.543421193725537
0,0,0,316.6070704401773
0,0,0,323.6030075290127
0.004129030927547334,0,0.7584844315286202,0
0,0,0,11.30371450526508
0,0,0,317.32305382512175
0,0,0,324.2899877109042
0.004129030927547334,0,0.7584844315286202,0
0,0,0,11.30371450526508
0,0,0,317.32305382512175
0,0,0,324.2899877109042
0.004129030927547334,0,0.7584844315286202,0
0,0,0,11.149939165040928
0,0,0,317.9684343529909
0,0,0,324.91515405900395
0.004129030927547334,0,0.7584844315286202,0
0,0,0,11.149939165040928
0,0,0,317.9684343529909
0,0,0,324.91515405900395
0.004129030927547334,0,0.7584844315286202,0
0,0,0,11.120297633480886
0,0,0,318.1585780668611
0,0,0,325.1010620150506
0.004129030927547334,0,0.7584844315286202,0
0,0,0,11.086696560419766
0,0,0,318.49281939156316
0,0,0,325.42461813263157
0.004129030927547334,0,0.7584844315286202,0
0,0,0,11.076311976085439
0,0,0,318.8492623346644
0,0,0,325.77091132050987
0.004129030927547334,0,0.7584844315286202,0
0,0,0,11.081282004856865
0,0,0,319.03007703964306
0,0,0,325.94858593994104
0.004129030927547334,0,0.7584844315286202,0
0,0,0,11.131663440455029
0,0,0,319.5443469300211
0,0,0,326.4449161867491
0.004129030927547334,0,0.7584844315286202,0
0,0,0,11.162143134465843
0,0,0,319.7274014351441
0,0,0,326.6248344452258
0.004129030927547334,0,0.7584844315286202,0
0,0,0,11.296122281229314
0,0,0,320.32949893831244
0,0,0,327.20495326099115
0.004129030927547334,0,0.7584844315286202,0
0,0,0,11.354814355772705
0,0,0,320.53380390894483
0,0,0,327.40546189384287
0.004129030927547334,0,0.7584844315286202,0
0,0,0,11.523342220318781
0,0,0,321.0382527031417
0,0,0,327.8924505833411
0.004129030927547334,0,0.7584844315286202,0
0,0,0,11.602529465966844
0,0,0,321.2411190460216
0,0,0,328.0917812707512
0.004129030927547334,0,0.7584844315286202,0
0,0,0,11.762130836502687
0,0,0,321.6218114196258
0,0,0,328.4560985294032
0.004028322733576643,0,0.7584844315286202,0
0,0,0,11.986394710030451
0,0,0,322.0887783001465
0,0,0,328.9079768051548
0.0030212412557663864,0,0.7584844315286202,0
0,0,0,12.285601442827188
0,0,0,322.6463802676295
0,0,0,329.4384293899493
-0.0014099122131785956,0,0.7584844315286202,0
0,0,0,12.412285346425483
0,0,0,322.8568527264442
0,0,0,329.645228645352
-0.009970129479327017,0,0.7584844315286202,0
0,0,0,12.936471111080946
0,0,0,323.6645592777843
0,0,0,330.4239711780669
-0.02004119167751549,0,0.7584844315286202,0
0,0,0,13.496864280067976
0,0,0,324.4361518235959
0,0,0,331.1631597547849
-0.033637884188599344,0,0.7584844315286202,0
0,0,0,13.974668513812544
0,0,0,325.0427438217199
0,0,0,331.7435368180432
-0.06728422755402855,0,0.7584844315286202,0
0,0,0,14.91829365845069
0,0,0,326.1451232750363
0,0,0,332.8014549162687
-0.10982074480077178,0,0.7584844315286202,0
0,0,0,15.664815795330759
0,0,0,326.9645759959963
0,0,0,333.5835392239431
-0.17634097915134886,0,0.7584844315286202,0
0,0,0,16.387249436504412
0,0,0,327.73241503898595
0,0,0,334.31659591333045
-0.1977741719219723,0,0.7584844315286202,0
0,0,0,16.629180009637253
0,0,0,327.9765135315941
0,0,0,334.55934302042954
-0.23421742937639026,0,0.7419417825477788,0
0,0,0,17.26207579784349
0,0,0,328.62036288819047
0,0,0,335.1926528618877
-0.27357255414463527,0,0.7419417825477788,0
0,0,0,17.49407357342144
0,0,0,328.84975614870206
0,0,0,335.4247151842602
-0.34247349503511154,0,0.7182964533433602,0
0,0,0,18.43339886321537
0,0,0,329.7916947878458
0,0,0,336.3674168194668
-0.4267234663688255,0,0.6325381093670247,0
0,0,0,19.07715142221113
0,0,0,330.439410029425
0,0,0,337.01944312359694
-0.46934714330057914,0,0.5979344774002306,0
0,0,0,19.323153399057553
0,0,0,330.6795088003555
0,0,0,337.27078364067916
-0.5879400551427749,0,0.43556283148517627,0
0,0,0,19.90813010592233
0,0,0,331.2588654488787
0,0,0,337.8734539777289
-0.7488560701143778,0,0.33257498112325345,0
0,0,0,20.495396044161897
0,0,0,331.8471981872484
0,0,0,338.4857677415716
-0.8167314307563772,0,0.2793825603240505,0
0,0,0,20.901300814677267
0,0,0,332.23679201775207
0,0,0,338.90889677867614
-0.9220835311856271,0,0.27390101881707407,0
0,0,0,21.392242787575373
0,0,0,332.70279495792795
0,0,0,339.41427904856187
-0.9740333239878416,0,0.2628438985038368,0
0,0,0,21.56683164829284
0,0,0,332.8539058224443
0,0,0,339.5906390134949
-1.0470349808664288,0,0.21730699790394592,0
0,0,0,21.990289365228847
0,0,0,333.2074413654506
0,0,0,340.0044185404529
-1.0721813376682359,0,0.21146121529928097,0
0,0,0,22.135526787488214
0,0,0,333.3153011178201
0,0,0,340.1396469005418
-1.078773078329166,0,0.10624112294099608,0
0,0,0,22.501071871292663
0,0,0,333.56580826019774
0,0,0,340.4555493481944
-1.078773078329166,0,0,0
0,0,0,22.691847905117825
0,0,0,333.62548151609604
0,0,0,340.53374445637905
-1.078773078329166,0,0,0
0,0,0,22.921082086787344
0,0,0,333.7493748982992
0,0,0,340.7426028151267
-1.078773078329166,0,0,0
0,0,0,23.123964944701285
0,0,0,333.7672188757427
0,0,0,340.8195933855547
-1.078773078329166,0,0,0
0,0,0,23.216214010175044
0,0,0,333.7298481409895
0,0,0,340.8173567062116
-1.078773078329166,0,0,0
0,0,0,23.242668783985664
0,0,0,333.7003830539337
0,0,0,340.8056253190254
-1.078773078329166,0,0,0
0,0,0,23.298599955923333
0,0,0,333.61276199575275
0,0,0,340.75237818600976
-1.078773078329166,0,0,0
0,0,0,23.327296165971834
0,0,0,333.54396508995853
0,0,0,340.7040207212824
-1.078773078329166,0,0,0
0,0,0,23.37306188923002
0,0,0,333.4215213449066
0,0,0,340.60666970892817
-1.078773078329166,0,0,0
0,0,0,23.4145679676558
0,0,0,333.32658293845077
0,0,0,340.5202693754176
-1.078773078329166,0,0,0
0,0,0,23.45163259384508
0,0,0,333.24898352181145
0,0,0,340.4521621885589
-1.078773078329166,0,0,0
0,0,0,23.513879601119285
0,0,0,333.14692668782294
0,0,0,340.35567441064285
-1.078773078329166,0,0,0
0,0,0,23.563919582129493
0,0,0,333.08563430807993
0,0,0,340.29046325214296
-1.078773078329166,0,0,0
0,0,0,23.667368750475354
0,0,0,332.977244792232
0,0,0,340.1787484745384
-1.078773078329166,0,0,0
0,0,0,23.734404282611173
0,0,0,332.9227955544626
0,0,0,340.1183131981864
-1.078773078329166,0,0,0
0,0,0,23.905868052653354
0,0,0,332.81041111430824
0,0,0,339.991436456469
-1.0784319002997247,0,0,0
0,0,0,23.9570891996207
0,0,0,332.7782427427423
0,0,0,339.95928803529154
-1.0671868257613357,0,0,0
0,0,0,24.097111280933117
0,0,0,332.7083206568035
0,0,0,339.88122148266467
-1.0515561089228094,0,0,0
0,0,0,24.22177747930714
0,0,0,332.65323547262676
0,0,0,339.8208740715443
-1.0260670211848653,0,0,0
0,0,0,24.32429127107036
0,0,0,332.61463320771725
0,0,0,339.77568474872896
-1.0039564243063497,0,0,0
0,0,0,24.386568541503404
0,0,0,332.5899308143087
0,0,0,339.749714558107
-0.9346636960060822,0,0,0
0,0,0,24.551751296632045
0,0,0,332.5365828133579
0,0,0,339.6846925657678
-0.8925150817404939,0,0,0
0,0,0,24.60834437440569
0,0,0,332.51649554743136
0,0,0,339.66325957374687
-0.808624059230455,0,0,0
0,0,0,24.810381440716753
0,0,0,332.45657183413624
0,0,0,339.5880372359585
-0.6586447981466153,0,0,0
0,0,0,24.997259326736888
0,0,0,332.41027665946467
0,0,0,339.5226146217284
-0.6098268962731751,0,0,0
0,0,0,25.222732373450334
0,0,0,332.367710251683
0,0,0,339.45287985715623
-0.5594411896635132,0,0,0
0,0,0,25.436960382248717
0,0,0,332.3320456754536
0,0,0,339.39505364854
-0.5271974601243118,0,0,0
0,0,0,25.647768803497
0,0,0,332.30604252802436
0,0,0,339.34510140025355
-0.5041795688465659,0,0,0
