tick,time,Steer,Brake,Throttle,Distance_Bicycle,Distance_Motorbike,Distance_SmallCar,Location_X,Location_Y,Location_Z,Rotation_Pitch,Rotation_Yaw,Rotation_Roll,Speed_kmh,Heading,GNSS_Latitude,GNSS_Longitude,Height,Reverse,Hand_Brake,Manual,Gear,Collision_History,Nearby_Vehicles_Count,Nearby_Vehicles_Details
42,22:04:10:380,-0.05811578780412674,0.0,0.9906898140907288,162.41900974017472,366.46112961778226,580.766495509654,-433.4881591796875,34.89059829711914,-0.020334091037511826,0.17384196817874908,-0.3603210151195526,0.040176454931497574,5.888230817377301,N,,,,False,False,False,1,,,
43,22:04:10:407,-0.05811578780412674,0.0,0.9906898140907288,162.36128159220124,366.40318889777035,580.7087539928251,-433.4303894042969,34.88818359375,-0.020290756598114967,0.16570037603378296,-0.45303335785865784,0.04206615313887596,6.1842727188423,N,,,,False,False,False,1,,,
44,22:04:10:431,-0.05811578780412674,0.0,0.9906898140907288,162.36128159220124,366.40318889777035,580.7087539928251,-433.4303894042969,34.88818359375,-0.020290756598114967,0.16570037603378296,-0.45303335785865784,0.04206615313887596,6.1842727188423,N,,,,False,False,False,1,,,
45,22:04:10:457,-0.05811578780412674,0.0,0.9906898140907288,162.32581585169467,366.36764126450663,580.6732788723739,-433.3948974609375,34.88665771484375,-0.020235976204276085,0.1612471044063568,-0.5098876357078552,0.04217848554253578,6.356500932496119,NW,,,,False,False,False,1,,,
46,22:04:10:481,-0.05811578780412674,0.0,0.9906898140907288,162.22228854715502,366.2635680992066,580.56974172342,-433.2912902832031,34.88197708129883,-0.020204123109579086,0.15029147267341614,-0.675750732421875,0.04048055410385132,6.827350815599418,NW,,,,False,False,False,1,,,
47,22:04:10:510,-0.05811578780412674,0.0,0.9906898140907288,162.18578773927007,366.22698756644326,580.5332299972738,-433.2547607421875,34.8802604675293,-0.020192641764879227,0.14719057083129883,-0.7340392470359802,0.03967819735407829,6.984344297151277,NW,,,,False,False,False,1,,,
48,22:04:10:539,-0.05700759217143059,0.0,0.9906898140907288,162.11723964059937,366.1582155052745,580.4646615848003,-433.1861572265625,34.87696075439453,-0.020151328295469284,0.1423206478357315,-0.8424071669578552,0.0378723219037056,7.270004996455832,NW,,,,False,False,False,1,,,
49,22:04:10:567,-0.0509631521999836,0.0,0.9906898140907288,162.07887944094523,366.1197769689313,580.4262895357101,-433.14776611328125,34.875118255615234,-0.020141830667853355,0.14008717238903046,-0.9001767039299011,0.03591958060860634,7.42524540589968,NW,,,,False,False,False,1,,,
50,22:04:10:612,-0.04562424495816231,0.0,0.9906898140907288,161.96943866780424,366.00995719113314,580.316832774052,-433.0382385253906,34.870025634765625,-0.020087584853172302,0.13539482653141022,-1.0474853515625,0.02749430015683174,7.852793274406804,NW,,,,False,False,False,1,,,
51,22:04:10:662,-0.027695488184690475,0.0,0.9906898140907288,161.86416800201465,365.904301014453,580.2115358254823,-432.9328918457031,34.865665435791016,-0.020082663744688034,0.13271740078926086,-1.1516419649124146,0.013247487135231495,8.246201090958197,NW,,,,False,False,False,1,,,
52,22:04:10:707,-0.011178640648722649,0.0,0.9906898140907288,161.7428788532183,365.78251922068625,580.0902205852461,-432.8115234375,34.86125564575195,-0.020057715475559235,0.1311669498682022,-1.233489990234375,-0.0024719233624637127,8.68262609160607,NW,,,,False,False,False,1,,,
53,22:04:10:736,-0.011178640648722649,0.0,0.9906898140907288,161.69722113384358,365.7367891129596,580.0445534567417,-432.7658386230469,34.85978698730469,-0.020060958340764046,0.13090740144252777,-1.2533262968063354,-0.007995604537427425,8.842956211469602,NW,,,,False,False,False,1,,,
